Time,Frame,New_detections,Current_detections,Total_detections,Density (people/m2)
56.82010316848755,1,1,1,1,0.24390243902439027
62.75459861755371,2,0,1,1,0.24390243902439027
67.30096340179443,3,0,1,1,0.24390243902439027
72.34289503097534,4,0,1,1,0.24390243902439027
74.86304903030396,5,0,1,1,0.24390243902439027
77.42224597930908,6,0,1,1,0.24390243902439027
80.05644726753235,7,0,1,1,0.24390243902439027
84.3203444480896,8,0,1,1,0.24390243902439027
87.92262268066406,9,0,1,1,0.24390243902439027
94.01283121109009,10,0,1,1,0.24390243902439027
98.90680456161499,11,0,1,1,0.24390243902439027
102.5800850391388,12,0,1,1,0.24390243902439027
106.12428545951843,13,0,1,1,0.24390243902439027
112.01473784446716,14,0,1,1,0.24390243902439027
116.48610973358154,15,0,0,1,0.0
121.23998260498047,16,0,0,1,0.0
125.47636723518372,17,0,1,1,0.24390243902439027
132.63946509361267,18,0,0,1,0.0
139.23544144630432,19,0,0,1,0.0
144.160817861557,20,0,0,1,0.0
148.48814916610718,21,0,0,1,0.0
153.54153752326965,22,0,0,1,0.0
161.21768617630005,23,0,0,1,0.0
168.48824429512024,24,0,1,1,0.24390243902439027
176.27184200286865,25,0,0,1,0.0
183.82248663902283,26,0,0,1,0.0
190.69654941558838,27,0,0,1,0.0
198.2601294517517,28,0,0,1,0.0
205.10904622077942,29,1,1,2,0.24390243902439027
211.86105370521545,30,0,1,2,0.24390243902439027
217.6535792350769,31,0,1,2,0.24390243902439027
221.63851237297058,32,0,1,2,0.24390243902439027
226.4271378517151,33,0,1,2,0.24390243902439027
230.49607753753662,34,0,1,2,0.24390243902439027
237.13440942764282,35,0,0,2,0.0
244.39061450958252,36,0,0,2,0.0
248.85191345214844,37,0,1,2,0.24390243902439027
258.0460162162781,38,1,2,3,0.48780487804878053
266.1084175109863,39,0,3,3,0.7317073170731708
270.85278058052063,40,0,2,3,0.48780487804878053
279.0829863548279,41,0,2,3,0.48780487804878053
288.5807168483734,42,0,2,3,0.48780487804878053
298.3815405368805,43,0,2,3,0.48780487804878053
304.3820013999939,44,0,2,3,0.48780487804878053
313.3093764781952,45,1,3,4,0.7317073170731708
322.7360999584198,46,0,2,4,0.48780487804878053
329.55862522125244,47,0,3,4,0.7317073170731708
337.50823163986206,48,1,3,5,0.7317073170731708
345.3948345184326,49,0,4,5,0.9756097560975611
357.6698021888733,50,0,4,5,0.9756097560975611
366.4524745941162,51,0,3,5,0.7317073170731708
375.2658772468567,52,0,3,5,0.7317073170731708
384.0105698108673,53,0,4,5,0.9756097560975611
393.2703061103821,54,0,4,5,0.9756097560975611
400.8248872756958,55,0,4,5,0.9756097560975611
409.46156573295593,56,0,4,5,0.9756097560975611
420.24552965164185,57,0,4,5,0.9756097560975611
431.61594438552856,58,0,4,5,0.9756097560975611
438.2797362804413,59,0,4,5,0.9756097560975611
446.40318775177,60,0,4,5,0.9756097560975611
455.32467246055603,61,0,4,5,0.9756097560975611
464.09268498420715,62,0,4,5,0.9756097560975611
474.46424651145935,63,0,4,5,0.9756097560975611
480.8868398666382,64,0,4,5,0.9756097560975611
486.99199628829956,65,0,4,5,0.9756097560975611
495.9461307525635,66,0,4,5,0.9756097560975611
501.65660572052,67,0,4,5,0.9756097560975611
507.5454878807068,68,0,4,5,0.9756097560975611
516.336254119873,69,0,4,5,0.9756097560975611
525.0305912494659,70,0,4,5,0.9756097560975611
530.1600399017334,71,0,4,5,0.9756097560975611
538.8477790355682,72,0,4,5,0.9756097560975611
547.2173359394073,73,0,4,5,0.9756097560975611
555.6919918060303,74,1,5,6,1.2195121951219514
561.9993917942047,75,0,5,6,1.2195121951219514
568.6682970523834,76,0,5,6,1.2195121951219514
575.5108025074005,77,0,4,6,0.9756097560975611
581.5735201835632,78,0,3,6,0.7317073170731708
586.4231691360474,79,0,3,6,0.7317073170731708
591.0619838237762,80,0,2,6,0.48780487804878053
595.5809135437012,81,0,2,6,0.48780487804878053
602.7147018909454,82,0,3,6,0.7317073170731708
610.6011371612549,83,3,8,9,1.9512195121951221
621.3548772335052,84,1,8,10,1.9512195121951221
630.5443768501282,85,0,6,10,1.4634146341463417
639.5280294418335,86,0,6,10,1.4634146341463417
647.6582095623016,87,1,6,11,1.4634146341463417
655.518618106842,88,0,6,11,1.4634146341463417
664.1610379219055,89,1,10,12,2.439024390243903
672.8269321918488,90,0,10,12,2.439024390243903
683.752818107605,91,0,8,12,1.9512195121951221
692.8807785511017,92,1,10,13,2.439024390243903
704.370297908783,93,0,9,13,2.1951219512195124
712.3110249042511,94,0,5,13,1.2195121951219514
719.6811566352844,95,0,4,13,0.9756097560975611
732.2117400169373,96,2,12,15,2.9268292682926833
742.9186110496521,97,1,12,16,2.9268292682926833
753.6955871582031,98,0,13,16,3.1707317073170733
764.5697650909424,99,0,11,16,2.682926829268293
777.9767684936523,100,0,12,16,2.9268292682926833
789.1789813041687,101,0,11,16,2.682926829268293
800.1315817832947,102,0,11,16,2.682926829268293
813.9525969028473,103,0,11,16,2.682926829268293
824.017139673233,104,1,6,17,1.4634146341463417
836.7913236618042,105,0,12,17,2.9268292682926833
851.1827807426453,106,0,12,17,2.9268292682926833
860.129163980484,107,0,6,17,1.4634146341463417
868.82830286026,108,0,5,17,1.2195121951219514
880.9976732730865,109,0,12,17,2.9268292682926833
895.5113875865936,110,0,12,17,2.9268292682926833
903.8572423458099,111,0,5,17,1.2195121951219514
912.1120219230652,112,0,5,17,1.2195121951219514
920.2791113853455,113,0,5,17,1.2195121951219514
928.526285648346,114,0,5,17,1.2195121951219514
936.9528796672821,115,0,5,17,1.2195121951219514
950.2405481338501,116,1,13,18,3.1707317073170733
963.2599494457245,117,0,13,18,3.1707317073170733
978.682156085968,118,0,13,18,3.1707317073170733
995.4678747653961,119,0,13,18,3.1707317073170733
1016.5629317760468,120,0,13,18,3.1707317073170733
1030.9332959651947,121,0,13,18,3.1707317073170733
1052.3111522197723,122,0,13,18,3.1707317073170733
1061.823837518692,123,0,5,18,1.2195121951219514
1071.255254983902,124,0,5,18,1.2195121951219514
1085.8301265239716,125,0,13,18,3.1707317073170733
1103.0736050605774,126,0,13,18,3.1707317073170733
1118.2379314899445,127,0,13,18,3.1707317073170733
1136.0786726474762,128,0,13,18,3.1707317073170733
1144.5978751182556,129,0,4,18,0.9756097560975611
1156.2383260726929,130,1,5,19,1.2195121951219514
1167.843260526657,131,0,5,19,1.2195121951219514
1187.7626206874847,132,0,14,19,3.414634146341464
1203.6622443199158,133,0,14,19,3.414634146341464
1219.248594045639,134,0,14,19,3.414634146341464
1242.6811504364014,135,0,14,19,3.414634146341464
1260.387026309967,136,1,15,20,3.658536585365854
1280.4821527004242,137,0,14,20,3.414634146341464
1289.363514661789,138,0,4,20,0.9756097560975611
1298.0092384815216,139,0,4,20,0.9756097560975611
1305.897178888321,140,0,4,20,0.9756097560975611
1313.633838891983,141,0,4,20,0.9756097560975611
1321.2530081272125,142,0,4,20,0.9756097560975611
1328.9105257987976,143,0,4,20,0.9756097560975611
1336.814489364624,144,0,4,20,0.9756097560975611
1344.4033470153809,145,0,4,20,0.9756097560975611
1349.8423218727112,146,0,4,20,0.9756097560975611
1355.2753810882568,147,0,4,20,0.9756097560975611
1362.945429801941,148,0,4,20,0.9756097560975611
1369.3544204235077,149,0,4,20,0.9756097560975611
1375.7060151100159,150,0,4,20,0.9756097560975611
1382.1037669181824,151,0,4,20,0.9756097560975611
1388.5132641792297,152,0,4,20,0.9756097560975611
1397.2731318473816,153,0,4,20,0.9756097560975611
1405.3301525115967,154,3,7,23,1.707317073170732
1415.945102930069,155,0,7,23,1.707317073170732
1424.059236049652,156,0,7,23,1.707317073170732
1432.2410547733307,157,0,7,23,1.707317073170732
1442.9310550689697,158,0,7,23,1.707317073170732
1450.1034142971039,159,0,3,23,0.7317073170731708
1457.3645029067993,160,0,3,23,0.7317073170731708
1465.6557631492615,161,0,7,23,1.707317073170732
1476.3327198028564,162,0,7,23,1.707317073170732
1483.333125114441,163,0,3,23,0.7317073170731708
1490.5622017383575,164,0,3,23,0.7317073170731708
1496.8876876831055,165,0,3,23,0.7317073170731708
1505.6651699543,166,0,7,23,1.707317073170732
1516.7066175937653,167,0,7,23,1.707317073170732
1523.0618033409119,168,0,3,23,0.7317073170731708
1531.4865639209747,169,0,7,23,1.707317073170732
1540.3996217250824,170,0,7,23,1.707317073170732
1551.5931532382965,171,0,7,23,1.707317073170732
1557.7111401557922,172,0,2,23,0.48780487804878053
1564.0725347995758,173,0,2,23,0.48780487804878053
1570.6947104930878,174,0,2,23,0.48780487804878053
1576.8838589191437,175,0,2,23,0.48780487804878053
1582.9928267002106,176,0,2,23,0.48780487804878053
